"","x","y"
"1",12.3291676279813,44.7625010072901
"2",12.4625009616264,44.7625010072901
"3",12.4708342949793,44.7625010072901
"4",12.4791676283321,44.7625010072901
"5",12.4875009616849,44.7625010072901
"6",12.3208342946284,44.7541676738894
"7",12.3291676279813,44.7541676738894
"8",12.3375009613341,44.7541676738894
"9",12.3458342946869,44.7541676738894
"10",12.4541676282736,44.7541676738894
"11",12.4625009616264,44.7541676738894
"12",12.4708342949793,44.7541676738894
"13",12.4791676283321,44.7541676738894
"14",12.4875009616849,44.7541676738894
"15",12.4958342950377,44.7541676738894
"16",12.5041676283906,44.7541676738894
"17",12.3208342946284,44.7458343404888
"18",12.3291676279813,44.7458343404888
"19",12.3375009613341,44.7458343404888
"20",12.3458342946869,44.7458343404888
"21",12.3541676280397,44.7458343404888
"22",12.3625009613926,44.7458343404888
"23",12.3708342947454,44.7458343404888
"24",12.4291676282152,44.7458343404888
"25",12.437500961568,44.7458343404888
"26",12.4458342949208,44.7458343404888
"27",12.4541676282736,44.7458343404888
"28",12.4625009616264,44.7458343404888
"29",12.4708342949793,44.7458343404888
"30",12.4791676283321,44.7458343404888
"31",12.4875009616849,44.7458343404888
"32",12.4958342950377,44.7458343404888
"33",12.5041676283906,44.7458343404888
"34",12.5125009617434,44.7458343404888
"35",12.5208342950962,44.7458343404888
"36",12.529167628449,44.7458343404888
"37",12.3208342946284,44.7375010070881
"38",12.3291676279813,44.7375010070881
"39",12.3375009613341,44.7375010070881
"40",12.3458342946869,44.7375010070881
"41",12.3541676280397,44.7375010070881
"42",12.3625009613926,44.7375010070881
"43",12.3708342947454,44.7375010070881
"44",12.3791676280982,44.7375010070881
"45",12.387500961451,44.7375010070881
"46",12.3958342948039,44.7375010070881
"47",12.4041676281567,44.7375010070881
"48",12.4125009615095,44.7375010070881
"49",12.4208342948623,44.7375010070881
"50",12.4291676282152,44.7375010070881
"51",12.437500961568,44.7375010070881
"52",12.4458342949208,44.7375010070881
"53",12.4541676282736,44.7375010070881
"54",12.4625009616264,44.7375010070881
"55",12.4708342949793,44.7375010070881
"56",12.4791676283321,44.7375010070881
"57",12.4875009616849,44.7375010070881
"58",12.4958342950377,44.7375010070881
"59",12.5041676283906,44.7375010070881
"60",12.5125009617434,44.7375010070881
"61",12.5208342950962,44.7375010070881
"62",12.529167628449,44.7375010070881
"63",12.5375009618019,44.7375010070881
"64",12.5458342951547,44.7375010070881
"65",12.5541676285075,44.7375010070881
"66",12.3208342946284,44.7291676736875
"67",12.3291676279813,44.7291676736875
"68",12.3375009613341,44.7291676736875
"69",12.3458342946869,44.7291676736875
"70",12.3541676280397,44.7291676736875
"71",12.3625009613926,44.7291676736875
"72",12.3708342947454,44.7291676736875
"73",12.3791676280982,44.7291676736875
"74",12.387500961451,44.7291676736875
"75",12.3958342948039,44.7291676736875
"76",12.4041676281567,44.7291676736875
"77",12.4125009615095,44.7291676736875
"78",12.4208342948623,44.7291676736875
"79",12.4291676282152,44.7291676736875
"80",12.437500961568,44.7291676736875
"81",12.4458342949208,44.7291676736875
"82",12.4541676282736,44.7291676736875
"83",12.4625009616264,44.7291676736875
"84",12.4708342949793,44.7291676736875
"85",12.4791676283321,44.7291676736875
"86",12.4875009616849,44.7291676736875
"87",12.4958342950377,44.7291676736875
"88",12.5041676283906,44.7291676736875
"89",12.5125009617434,44.7291676736875
"90",12.5208342950962,44.7291676736875
"91",12.529167628449,44.7291676736875
"92",12.5375009618019,44.7291676736875
"93",12.5458342951547,44.7291676736875
"94",12.5541676285075,44.7291676736875
"95",12.5625009618603,44.7291676736875
"96",12.5708342952132,44.7291676736875
"97",12.579167628566,44.7291676736875
"98",12.3208342946284,44.7208343402868
"99",12.3291676279813,44.7208343402868
"100",12.3375009613341,44.7208343402868
"101",12.3458342946869,44.7208343402868
"102",12.3541676280397,44.7208343402868
"103",12.3625009613926,44.7208343402868
"104",12.3708342947454,44.7208343402868
"105",12.3791676280982,44.7208343402868
"106",12.387500961451,44.7208343402868
"107",12.3958342948039,44.7208343402868
"108",12.4041676281567,44.7208343402868
"109",12.4125009615095,44.7208343402868
"110",12.4208342948623,44.7208343402868
"111",12.4291676282152,44.7208343402868
"112",12.437500961568,44.7208343402868
"113",12.4458342949208,44.7208343402868
"114",12.4541676282736,44.7208343402868
"115",12.4625009616264,44.7208343402868
"116",12.4708342949793,44.7208343402868
"117",12.4791676283321,44.7208343402868
"118",12.4875009616849,44.7208343402868
"119",12.4958342950377,44.7208343402868
"120",12.5041676283906,44.7208343402868
"121",12.5125009617434,44.7208343402868
"122",12.5208342950962,44.7208343402868
"123",12.529167628449,44.7208343402868
"124",12.5375009618019,44.7208343402868
"125",12.5458342951547,44.7208343402868
"126",12.5541676285075,44.7208343402868
"127",12.5625009618603,44.7208343402868
"128",12.5708342952132,44.7208343402868
"129",12.579167628566,44.7208343402868
"130",12.5875009619188,44.7208343402868
"131",12.5958342952716,44.7208343402868
"132",12.6041676286245,44.7208343402868
"133",12.3208342946284,44.7125010068862
"134",12.3291676279813,44.7125010068862
"135",12.3375009613341,44.7125010068862
"136",12.3458342946869,44.7125010068862
"137",12.3541676280397,44.7125010068862
"138",12.3625009613926,44.7125010068862
"139",12.3708342947454,44.7125010068862
"140",12.3791676280982,44.7125010068862
"141",12.387500961451,44.7125010068862
"142",12.3958342948039,44.7125010068862
"143",12.4041676281567,44.7125010068862
"144",12.4125009615095,44.7125010068862
"145",12.4208342948623,44.7125010068862
"146",12.4291676282152,44.7125010068862
"147",12.437500961568,44.7125010068862
"148",12.4458342949208,44.7125010068862
"149",12.4541676282736,44.7125010068862
"150",12.4625009616264,44.7125010068862
"151",12.4708342949793,44.7125010068862
"152",12.4791676283321,44.7125010068862
"153",12.4875009616849,44.7125010068862
"154",12.4958342950377,44.7125010068862
"155",12.5041676283906,44.7125010068862
"156",12.5125009617434,44.7125010068862
"157",12.5208342950962,44.7125010068862
"158",12.529167628449,44.7125010068862
"159",12.5375009618019,44.7125010068862
"160",12.5458342951547,44.7125010068862
"161",12.5541676285075,44.7125010068862
"162",12.5625009618603,44.7125010068862
"163",12.5708342952132,44.7125010068862
"164",12.579167628566,44.7125010068862
"165",12.5875009619188,44.7125010068862
"166",12.5958342952716,44.7125010068862
"167",12.6041676286245,44.7125010068862
"168",12.6125009619773,44.7125010068862
"169",12.6208342953301,44.7125010068862
"170",12.6291676286829,44.7125010068862
"171",12.3125009612756,44.7041676734855
"172",12.3208342946284,44.7041676734855
"173",12.3291676279813,44.7041676734855
"174",12.3375009613341,44.7041676734855
"175",12.3458342946869,44.7041676734855
"176",12.3541676280397,44.7041676734855
"177",12.3625009613926,44.7041676734855
"178",12.3708342947454,44.7041676734855
"179",12.3791676280982,44.7041676734855
"180",12.387500961451,44.7041676734855
"181",12.3958342948039,44.7041676734855
"182",12.4041676281567,44.7041676734855
"183",12.4125009615095,44.7041676734855
"184",12.4208342948623,44.7041676734855
"185",12.4291676282152,44.7041676734855
"186",12.437500961568,44.7041676734855
"187",12.4458342949208,44.7041676734855
"188",12.4541676282736,44.7041676734855
"189",12.4625009616264,44.7041676734855
"190",12.4708342949793,44.7041676734855
"191",12.4791676283321,44.7041676734855
"192",12.4875009616849,44.7041676734855
"193",12.4958342950377,44.7041676734855
"194",12.5041676283906,44.7041676734855
"195",12.5125009617434,44.7041676734855
"196",12.5208342950962,44.7041676734855
"197",12.529167628449,44.7041676734855
"198",12.5375009618019,44.7041676734855
"199",12.5458342951547,44.7041676734855
"200",12.5541676285075,44.7041676734855
"201",12.5625009618603,44.7041676734855
"202",12.5708342952132,44.7041676734855
"203",12.579167628566,44.7041676734855
"204",12.5875009619188,44.7041676734855
"205",12.5958342952716,44.7041676734855
"206",12.6041676286245,44.7041676734855
"207",12.6125009619773,44.7041676734855
"208",12.6208342953301,44.7041676734855
"209",12.6291676286829,44.7041676734855
"210",12.6375009620358,44.7041676734855
"211",12.6458342953886,44.7041676734855
"212",12.6541676287414,44.7041676734855
"213",12.3208342946284,44.6958343400849
"214",12.3291676279813,44.6958343400849
"215",12.3375009613341,44.6958343400849
"216",12.3458342946869,44.6958343400849
"217",12.3541676280397,44.6958343400849
"218",12.3625009613926,44.6958343400849
"219",12.3708342947454,44.6958343400849
"220",12.3791676280982,44.6958343400849
"221",12.387500961451,44.6958343400849
"222",12.3958342948039,44.6958343400849
"223",12.4041676281567,44.6958343400849
"224",12.4125009615095,44.6958343400849
"225",12.4208342948623,44.6958343400849
"226",12.4291676282152,44.6958343400849
"227",12.437500961568,44.6958343400849
"228",12.4458342949208,44.6958343400849
"229",12.4541676282736,44.6958343400849
"230",12.4625009616264,44.6958343400849
"231",12.4708342949793,44.6958343400849
"232",12.4791676283321,44.6958343400849
"233",12.4875009616849,44.6958343400849
"234",12.4958342950377,44.6958343400849
"235",12.5041676283906,44.6958343400849
"236",12.5125009617434,44.6958343400849
"237",12.5208342950962,44.6958343400849
"238",12.529167628449,44.6958343400849
"239",12.5375009618019,44.6958343400849
"240",12.5458342951547,44.6958343400849
"241",12.5541676285075,44.6958343400849
"242",12.5625009618603,44.6958343400849
"243",12.5708342952132,44.6958343400849
"244",12.579167628566,44.6958343400849
"245",12.5875009619188,44.6958343400849
"246",12.5958342952716,44.6958343400849
"247",12.6041676286245,44.6958343400849
"248",12.6125009619773,44.6958343400849
"249",12.6208342953301,44.6958343400849
"250",12.6291676286829,44.6958343400849
"251",12.6375009620358,44.6958343400849
"252",12.6458342953886,44.6958343400849
"253",12.6541676287414,44.6958343400849
"254",12.3208342946284,44.6875010066842
"255",12.3291676279813,44.6875010066842
"256",12.3375009613341,44.6875010066842
"257",12.3458342946869,44.6875010066842
"258",12.3541676280397,44.6875010066842
"259",12.3625009613926,44.6875010066842
"260",12.3708342947454,44.6875010066842
"261",12.3791676280982,44.6875010066842
"262",12.387500961451,44.6875010066842
"263",12.3958342948039,44.6875010066842
"264",12.4041676281567,44.6875010066842
"265",12.4125009615095,44.6875010066842
"266",12.4208342948623,44.6875010066842
"267",12.4291676282152,44.6875010066842
"268",12.437500961568,44.6875010066842
"269",12.4458342949208,44.6875010066842
"270",12.4541676282736,44.6875010066842
"271",12.4625009616264,44.6875010066842
"272",12.4708342949793,44.6875010066842
"273",12.4791676283321,44.6875010066842
"274",12.4875009616849,44.6875010066842
"275",12.4958342950377,44.6875010066842
"276",12.5041676283906,44.6875010066842
"277",12.5125009617434,44.6875010066842
"278",12.5208342950962,44.6875010066842
"279",12.529167628449,44.6875010066842
"280",12.5375009618019,44.6875010066842
"281",12.5458342951547,44.6875010066842
"282",12.5541676285075,44.6875010066842
"283",12.5625009618603,44.6875010066842
"284",12.5708342952132,44.6875010066842
"285",12.579167628566,44.6875010066842
"286",12.5875009619188,44.6875010066842
"287",12.5958342952716,44.6875010066842
"288",12.6041676286245,44.6875010066842
"289",12.6125009619773,44.6875010066842
"290",12.6208342953301,44.6875010066842
"291",12.6291676286829,44.6875010066842
"292",12.6375009620358,44.6875010066842
"293",12.6458342953886,44.6875010066842
"294",12.3291676279813,44.6791676732836
"295",12.3375009613341,44.6791676732836
"296",12.3458342946869,44.6791676732836
"297",12.3541676280397,44.6791676732836
"298",12.3625009613926,44.6791676732836
"299",12.3708342947454,44.6791676732836
"300",12.3791676280982,44.6791676732836
"301",12.387500961451,44.6791676732836
"302",12.3958342948039,44.6791676732836
"303",12.4041676281567,44.6791676732836
"304",12.4125009615095,44.6791676732836
"305",12.4208342948623,44.6791676732836
"306",12.4291676282152,44.6791676732836
"307",12.437500961568,44.6791676732836
"308",12.4458342949208,44.6791676732836
"309",12.4541676282736,44.6791676732836
"310",12.4625009616264,44.6791676732836
"311",12.4708342949793,44.6791676732836
"312",12.4791676283321,44.6791676732836
"313",12.4875009616849,44.6791676732836
"314",12.4958342950377,44.6791676732836
"315",12.5041676283906,44.6791676732836
"316",12.5125009617434,44.6791676732836
"317",12.5208342950962,44.6791676732836
"318",12.529167628449,44.6791676732836
"319",12.5375009618019,44.6791676732836
"320",12.5458342951547,44.6791676732836
"321",12.5541676285075,44.6791676732836
"322",12.5625009618603,44.6791676732836
"323",12.5708342952132,44.6791676732836
"324",12.579167628566,44.6791676732836
"325",12.5875009619188,44.6791676732836
"326",12.5958342952716,44.6791676732836
"327",12.6041676286245,44.6791676732836
"328",12.6125009619773,44.6791676732836
"329",12.6208342953301,44.6791676732836
"330",12.6291676286829,44.6791676732836
"331",12.6375009620358,44.6791676732836
"332",12.6458342953886,44.6791676732836
"333",12.3291676279813,44.670834339883
"334",12.3375009613341,44.670834339883
"335",12.3458342946869,44.670834339883
"336",12.3541676280397,44.670834339883
"337",12.3625009613926,44.670834339883
"338",12.3708342947454,44.670834339883
"339",12.3791676280982,44.670834339883
"340",12.387500961451,44.670834339883
"341",12.3958342948039,44.670834339883
"342",12.4041676281567,44.670834339883
"343",12.4125009615095,44.670834339883
"344",12.4208342948623,44.670834339883
"345",12.4291676282152,44.670834339883
"346",12.437500961568,44.670834339883
"347",12.4458342949208,44.670834339883
"348",12.4541676282736,44.670834339883
"349",12.4625009616264,44.670834339883
"350",12.4708342949793,44.670834339883
"351",12.4791676283321,44.670834339883
"352",12.4875009616849,44.670834339883
"353",12.4958342950377,44.670834339883
"354",12.5041676283906,44.670834339883
"355",12.5125009617434,44.670834339883
"356",12.5208342950962,44.670834339883
"357",12.529167628449,44.670834339883
"358",12.5375009618019,44.670834339883
"359",12.5458342951547,44.670834339883
"360",12.5541676285075,44.670834339883
"361",12.5625009618603,44.670834339883
"362",12.5708342952132,44.670834339883
"363",12.579167628566,44.670834339883
"364",12.5875009619188,44.670834339883
"365",12.5958342952716,44.670834339883
"366",12.6041676286245,44.670834339883
"367",12.6125009619773,44.670834339883
"368",12.6208342953301,44.670834339883
"369",12.6291676286829,44.670834339883
"370",12.6375009620358,44.670834339883
"371",12.3291676279813,44.6625010064823
"372",12.3375009613341,44.6625010064823
"373",12.3458342946869,44.6625010064823
"374",12.3541676280397,44.6625010064823
"375",12.3625009613926,44.6625010064823
"376",12.3708342947454,44.6625010064823
"377",12.3791676280982,44.6625010064823
"378",12.387500961451,44.6625010064823
"379",12.3958342948039,44.6625010064823
"380",12.4041676281567,44.6625010064823
"381",12.4125009615095,44.6625010064823
"382",12.4208342948623,44.6625010064823
"383",12.4291676282152,44.6625010064823
"384",12.437500961568,44.6625010064823
"385",12.4458342949208,44.6625010064823
"386",12.4541676282736,44.6625010064823
"387",12.4625009616264,44.6625010064823
"388",12.4708342949793,44.6625010064823
"389",12.4791676283321,44.6625010064823
"390",12.4875009616849,44.6625010064823
"391",12.4958342950377,44.6625010064823
"392",12.5041676283906,44.6625010064823
"393",12.5125009617434,44.6625010064823
"394",12.5208342950962,44.6625010064823
"395",12.529167628449,44.6625010064823
"396",12.5375009618019,44.6625010064823
"397",12.5458342951547,44.6625010064823
"398",12.5541676285075,44.6625010064823
"399",12.5625009618603,44.6625010064823
"400",12.5708342952132,44.6625010064823
"401",12.579167628566,44.6625010064823
"402",12.5875009619188,44.6625010064823
"403",12.5958342952716,44.6625010064823
"404",12.6041676286245,44.6625010064823
"405",12.6125009619773,44.6625010064823
"406",12.6208342953301,44.6625010064823
"407",12.6291676286829,44.6625010064823
"408",12.3375009613341,44.6541676730817
"409",12.3458342946869,44.6541676730817
"410",12.3541676280397,44.6541676730817
"411",12.3625009613926,44.6541676730817
"412",12.3708342947454,44.6541676730817
