21/05/2016,13.5
22/05/2016,13.5
23/05/2016,13.5
24/05/2016,13.5
25/05/2016,13.5
26/05/2016,13.5
27/05/2016,13.5
28/05/2016,13.5
29/05/2016,13.5
30/05/2016,13.5
31/05/2016,13.5
01/06/2016,13.5
02/06/2016,13.5
03/06/2016,13.5
04/06/2016,13.5
05/06/2016,13.5
06/06/2016,13.5
07/06/2016,13.5
08/06/2016,13.5
09/06/2016,13.5
10/06/2016,13.5
11/06/2016,13.5
12/06/2016,13.5
13/06/2016,13.5
14/06/2016,13.5
15/06/2016,13.5
16/06/2016,13.5
17/06/2016,13.5
18/06/2016,13.5
19/06/2016,13.5
20/06/2016,13.5
21/06/2016,13.5
22/06/2016,13.5
23/06/2016,13.5
24/06/2016,13.5
25/06/2016,13.5
26/06/2016,13.5
27/06/2016,13.5
28/06/2016,13.5
29/06/2016,13.5
30/06/2016,13.5
01/07/2016,13.5
02/07/2016,13.5
03/07/2016,13.5
04/07/2016,13.5
05/07/2016,13.5
06/07/2016,13.5
07/07/2016,13.5
08/07/2016,13.5
09/07/2016,13.5
10/07/2016,13.5
11/07/2016,13.5
12/07/2016,13.5
13/07/2016,13.5
14/07/2016,13.5
15/07/2016,13.5
16/07/2016,13.5
17/07/2016,13.5
18/07/2016,13.5
19/07/2016,13.5
20/07/2016,13.5
21/07/2016,13.5
22/07/2016,13.5
23/07/2016,13.5
24/07/2016,13.5
25/07/2016,13.5
26/07/2016,13.5
27/07/2016,13.5
28/07/2016,13.5
29/07/2016,13.5
30/07/2016,13.5
31/07/2016,13.5
01/08/2016,13.5
02/08/2016,13.5
03/08/2016,13.5
04/08/2016,13.5
05/08/2016,13.5
06/08/2016,13.5
07/08/2016,13.5
08/08/2016,13.5
09/08/2016,13.5
10/08/2016,13.5
